movie_date,movie_name,movie_url
"日期：2019-03-12 10:25:16 
点击：0 ",2018年剧情动作《袭击/突击搜查》BD中字,https://www.dytt8.net/html/gndy/dyzz/20190313/58339.html
"日期：2019-03-11 03:31:04 
点击：0 ",2018年奇幻动作《海王》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190311/58332.html
"日期：2019-03-11 03:28:18 
点击：0 ",2019年动作喜剧《神探蒲松龄》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190311/58331.html
"日期：2019-03-10 17:57:33 
点击：0 ",2018年获奖剧情《假若比尔街能说话》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190311/58330.html
"日期：2019-03-10 17:39:15 
点击：0 ",2018年喜剧《新喜剧之王/喜剧之王2》HD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20190310/58329.html
"日期：2019-04-23 23:15:52 
点击：0 ",2018年张艺谋执导《影/荆州保卫战》BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190309/58326.html
"日期：2019-03-08 11:55:41 
点击：0 ",2018年剧情传记《一代巨星桑杰君》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190309/58320.html
"日期：2019-03-08 03:05:14 
点击：0 ",2018年剧情战争《青年将军高约》BD中字,https://www.dytt8.net/html/gndy/dyzz/20190309/58319.html
"日期：2019-03-07 22:57:13 
点击：0 ",2019年科幻喜剧《疯狂的外星人》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190308/58318.html
"日期：2019-03-06 22:38:30 
点击：0 ",2019年动作《硬核风暴》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190307/58312.html
"日期：2019-04-03 21:55:28 
点击：0 ",2018年奇幻动作《海王/水行侠》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190306/58305.html
"日期：2019-04-23 11:53:33 
点击：0 ",2018年惊悚剧情《此房是我造》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190306/58304.html
"日期：2019-03-04 19:31:21 
点击：0 ",2019年高分奇幻动画《白蛇：缘起》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190304/58300.html
"日期：2019-03-03 23:03:17 
点击：0 ",2019年爱情喜剧《难道不浪漫》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190303/58290.html
"日期：2019-03-02 18:50:37 
点击：0 ",2019年动作《大人物》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190302/58270.html
"日期：2019-03-02 18:49:09 
点击：0 ",2018年高分获奖剧情《迦百农》BD中文字幕,https://www.dytt8.net/html/gndy/dyzz/20190302/58269.html
"日期：2019-03-01 11:51:53 
点击：0 ",2018年获奖动画《无敌破坏王2：大闹互联网》BD国粤英三语双字,https://www.dytt8.net/html/gndy/dyzz/20190302/58266.html
"日期：2019-02-28 21:48:14 
点击：0 ",2018年剧情《本回家了》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190228/58264.html
"日期：2019-02-28 21:46:09 
点击：0 ",2018年剧情喜剧《速成家庭》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190228/58263.html
"日期：2019-02-25 22:18:02 
点击：0 ",2019惊悚剧情《宁静/惊涛布局》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190226/58254.html
"日期：2019-02-25 12:16:12 
点击：0 ",2018年奇幻动作《物怪/恶兽》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190226/58253.html
"日期：2019-02-24 22:50:33 
点击：0 ",2018年剧情《奎迪：英雄再起》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190225/58251.html
"日期：2019-02-24 01:40:58 
点击：0 ",2018年悬疑惊悚《64号病历/悬案密码4》BD中字,https://www.dytt8.net/html/gndy/dyzz/20190225/58250.html
"日期：2019-02-23 21:38:47 
点击：0 ",2018年高分获奖纪录片《徒手攀岩》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190224/58249.html
"日期：2019-02-23 21:36:25 
点击：0 ",2018年动作《麻药王/毒枭》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190224/58248.html
"日期：2019-02-21 23:13:21 
点击：0 ",2018年高分科幻动画《蜘蛛侠：平行宇宙》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190222/58243.html
"日期：2019-02-21 20:13:12 
点击：0 ",2018年高分获奖《绿皮书/绿簿旅友》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190221/58241.html
"日期：2019-02-20 02:29:01 
点击：0 ",2018年奇幻《神奇动物：格林德沃之罪》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190221/58240.html
"日期：2019-02-19 22:26:36 
点击：0 ",2018年科幻动作《狂暴巨兽》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190220/58239.html
"日期：2019-02-18 22:53:19 
点击：0 ",2017年高分悬疑《猎凶风河谷》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190219/58236.html
"日期：2019-02-18 22:51:33 
点击：0 ",2017年高分悬疑《看不见的客人》BD国西双语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190219/58235.html
"日期：2019-02-17 22:19:03 
点击：0 ",2018年高分科幻动作《头号玩家》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190218/58227.html
"日期：2019-02-16 22:14:07 
点击：0 ",2018年高分科幻《死侍2未分级加长版》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190217/58223.html
"日期：2019-02-15 21:55:54 
点击：0 ",2018年奇幻《神奇动物：格林德沃之罪》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190216/58213.html
"日期：2019-02-14 13:32:58 
点击：0 ",2018年悬疑剧情《地球最后的夜晚》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190215/58211.html
"日期：2019-05-12 01:55:12 
点击：0 ",2018年高分获奖剧情《宠儿/争宠/宠姬》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190215/58210.html
"日期：2019-02-13 10:52:17 
点击：0 ",2018年冒险动作《古墓丽影：源起之战》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190214/58208.html
"日期：2019-02-13 11:49:28 
点击：0 ",2018年获奖动画《无敌破坏王2：大闹互联网》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190214/58207.html
"日期：2019-02-12 21:49:04 
点击：0 ",2018年高分获奖剧情《罗马》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190213/58205.html
"日期：2019-02-11 02:02:42 
点击：0 ",2019年喜剧《我身体里的那个家伙》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190212/58201.html
"日期：2019-02-08 23:12:55 
点击：0 ",2018年科幻悬疑《克隆人》HD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190208/58192.html
"日期：2019-02-08 23:04:38 
点击：0 ",2018年科幻动作《霸主》HD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190208/58191.html
"日期：2019-02-07 23:56:33 
点击：0 ",2018年动作《叶问外传：张天志》HD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20190207/58183.html
"日期：2019-02-07 16:12:00 
点击：0 ",2018年喜剧《来电狂响》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190207/58182.html
"日期：2019-02-07 00:56:14 
点击：0 ",2018年冒险动作《罗宾汉》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190207/58180.html
"日期：2019-02-05 20:12:09 
点击：0 ",2018年动作喜剧《银魂2》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20190206/58176.html
"日期：2019-02-05 10:09:09 
点击：0 ",2018年剧情爱情《念念手纪》HD国日双语中字,https://www.dytt8.net/html/gndy/dyzz/20190206/58175.html
"日期：2019-02-04 22:29:12 
点击：0 ",2018年高分获奖剧情《谁先爱上他的》BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190205/58165.html
"日期：2019-02-03 23:04:43 
点击：0 ",2018年剧情《中国合伙人2》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190204/58153.html
"日期：2019-02-03 13:01:49 
点击：0 ",2018年剧情动作《无双》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190204/58152.html
"日期：2019-02-03 02:03:30 
点击：0 ",2018年动画奇幻《未来的未来》BD粤日双语中字,https://www.dytt8.net/html/gndy/dyzz/20190204/58151.html
"日期：2019-03-08 23:35:11 
点击：0 ",2018年科幻动作《掠食城市：致命引擎》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190203/58146.html
"日期：2019-02-01 22:10:53 
点击：0 ",2018年动画喜剧《绿毛怪格林奇》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190202/58138.html
"日期：2019-02-01 12:08:04 
点击：0 ",2018年动作《绝地隧战》HD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190202/58137.html
"日期：2019-02-01 01:30:03 
点击：0 ",2018年剧情爱情《恋如雨止》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20190202/58136.html
"日期：2019-01-31 09:55:47 
点击：0 ",2018年奇幻喜剧《武林怪兽》HD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20190201/58135.html
"日期：2019-01-30 21:33:39 
点击：0 ",2018年高分惊悚喜剧《调琴师》BD中文字幕,https://www.dytt8.net/html/gndy/dyzz/20190131/58131.html
"日期：2019-08-06 13:44:08 
点击：0 ",2018年剧情惊悚《寡妇联盟》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190129/58128.html
"日期：2019-01-29 00:56:41 
点击：0 ",2018年动作战争《中国蓝盔》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190129/58127.html
"日期：2019-01-27 23:42:52 
点击：0 ",2018年获奖剧情《私人战争》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190128/58123.html
"日期：2019-08-06 01:47:55 
点击：0 ",2019年动作《极线杀手》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190128/58122.html
"日期：2019-01-26 21:27:43 
点击：0 ",2018年高分获奖剧情《波西米亚狂想曲》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190127/58119.html
"日期：2019-01-26 11:22:08 
点击：0 ",2018年动作喜剧《大师兄》BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20190127/58118.html
"日期：2019-01-25 01:36:22 
点击：0 ",2018年奇幻动作《海王》HD韩版英语中字,https://www.dytt8.net/html/gndy/dyzz/20190126/58116.html
"日期：2019-01-25 01:32:22 
点击：0 ",2018年冒险动作《罗宾汉》HD韩版中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190126/58115.html
"日期：2019-01-24 10:51:25 
点击：0 ",2018年悬疑惊悚《德琳的玛德琳》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190125/58112.html
"日期：2019-01-24 12:48:41 
点击：0 ",2018年获奖剧情《贤妻/爱·欺》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190125/58111.html
"日期：2019-01-24 11:03:06 
点击：0 ",2018年剧情动作《贼王/盗者之王》BD英语中字,https://www.dytt8.net/html/gndy/dyzz/20190125/58110.html
"日期：2019-01-23 10:58:54 
点击：0 ",2018年剧情动作《无双》HD粤语中字,https://www.dytt8.net/html/gndy/dyzz/20190124/58109.html
"日期：2019-01-22 19:31:05 
点击：0 ",2018年奇幻《胡桃夹子和四个王国》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190122/58103.html
"日期：2019-08-07 00:28:24 
点击：0 ",2018年惊悚恐怖《阴风阵阵》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190122/58102.html
"日期：2019-01-21 21:09:57 
点击：0 ",2018年科幻动作《大黄蜂》HD韩版英语中字,https://www.dytt8.net/html/gndy/dyzz/20190122/58101.html
"日期：2019-01-20 21:05:40 
点击：0 ",2019年科幻《少女地球守护者》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190121/58100.html
"日期：2019-01-20 21:02:44 
点击：0 ",2019年惊悚动作《贴身女保镖》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190121/58099.html
"日期：2019-01-20 01:58:04 
点击：0 ",2018年喜剧奇幻《奇妙幽灵》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190121/58098.html
"日期：2019-01-19 21:51:43 
点击：0 ",2018年高分剧情音乐《一个明星的诞生》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190120/58097.html
"日期：2019-01-19 01:54:56 
点击：0 ",2018年动作《复仇岛》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190119/58095.html
"日期：2019-01-18 02:06:22 
点击：0 ",2018年动作惊悚《蜘蛛网中的女孩》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190119/58094.html
"日期：2019-01-17 11:41:15 
点击：0 ",2018年科幻动作《侏罗纪世界2》BD国英双语双字幕,https://www.dytt8.net/html/gndy/dyzz/20190118/58093.html
"日期：2019-01-17 11:38:08 
点击：0 ",2018年奇幻惊悚《我杀死了巨人》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190118/58092.html
"日期：2019-01-16 22:32:52 
点击：0 ",2018年惊悚动作《冰海陷落》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190117/58089.html
"日期：2019-01-16 21:34:31 
点击：0 ",2018年悬疑剧情《完美的他人》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190117/58088.html
"日期：2019-01-14 20:09:05 
点击：0 ",2018年科幻惊悚《第一缕曙光》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190115/58085.html
"日期：2019-01-14 02:59:47 
点击：0 ",2018年剧情《永不言弃》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20190115/58084.html
"日期：2019-01-13 02:54:23 
点击：0 ",2018年剧情历史《雪中灰》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190114/58082.html
"日期：2019-01-12 03:00:20 
点击：0 ",2018年科幻惊悚《蒙上你的眼》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190113/58077.html
"日期：2019-01-12 02:30:07 
点击：0 ",2018年惊悚《欢迎回家》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190113/58076.html
"日期：2019-01-11 21:32:31 
点击：0 ",2018年高分获奖剧情《地牢回忆》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190112/58072.html
"日期：2019-01-11 01:30:41 
点击：0 ",2018年剧情传记《极速杀机/极速杀手》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190112/58071.html
"日期：2019-01-10 22:24:01 
点击：0 ",2018年科幻动画《哥斯拉：噬星者》BD国日双语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190111/58068.html
"日期：2019-01-09 22:22:09 
点击：0 ",2018年动画《肆式青春》BD国日双语双字,https://www.dytt8.net/html/gndy/dyzz/20190110/58064.html
"日期：2019-04-17 12:19:17 
点击：0 ",2018年科幻动画《哥斯拉：决战之都》BD日英双语双字,https://www.dytt8.net/html/gndy/dyzz/20190110/58063.html
"日期：2019-01-08 21:49:49 
点击：0 ",2018年剧情《冥王星时刻》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190109/58059.html
"日期：2019-01-08 02:12:15 
点击：0 ",2018年喜剧《鸡皮疙瘩2：闹鬼万圣节》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190109/58058.html
"日期：2019-01-07 22:10:02 
点击：0 ",2018年高分剧情《狗十三》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20190108/58055.html
"日期：2019-01-07 22:07:58 
点击：0 ",2018年剧情《坚不可摧：救赎之路》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190108/58054.html
"日期：2019-01-06 21:08:00 
点击：0 ",2018年惊悚悬疑《守塔人》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190107/58038.html
"日期：2019-01-06 02:06:41 
点击：0 ",2018年剧情犯罪《白人男孩瑞克》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190107/58037.html
"日期：2019-01-03 23:07:19 
点击：0 ",2018年喜剧《无名之辈/慌枪走板》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190104/58019.html
"日期：2019-01-03 22:04:16 
点击：0 ",2018年悬疑喜剧《切小金家的旅馆》BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20190104/58018.html
"日期：2019-01-03 00:59:06 
点击：0 ",2018年奇幻冒险《七大罪：天空的囚人》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190104/58017.html
"日期：2019-01-02 20:56:25 
点击：0 ",2018年动作《冰封侠：时空行者》BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20190103/58015.html
"日期：2019-01-02 20:53:47 
点击：0 ",2018年惊悚动作《艾什》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190103/58014.html
"日期：2018-12-31 21:40:27 
点击：0 ",2018年科幻《黑镜：潘达斯奈基》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190101/58000.html
"日期：2018-12-31 21:38:35 
点击：0 ",2018年动作《愤怒的黄牛》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20190101/57999.html
"日期：2018-12-31 02:36:51 
点击：0 ",2018年喜剧《90年代中期》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20190101/57998.html
"日期：2018-12-30 00:34:45 
点击：0 ",2017年动作喜剧《盗潜黄金城》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181231/57997.html
"日期：2018-12-30 01:05:58 
点击：0 ",2018年动作《22号追击者》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181231/57996.html
"日期：2018-12-27 10:55:52 
点击：0 ",2018年动作《黄金兄弟》BD粤语中字,https://www.dytt8.net/html/gndy/dyzz/20181228/57986.html
"日期：2018-12-25 11:06:34 
点击：0 ",2018年科幻冒险《机器猛犬》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181226/57982.html
"日期：2018-12-24 20:06:05 
点击：0 ",2018年奇幻《神奇动物：格林德沃之罪》HD韩版中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181225/57979.html
"日期：2018-12-23 20:29:35 
点击：0 ",2018年科幻动作《毒液：致命守护者》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20181224/57977.html
"日期：2018-12-23 20:27:25 
点击：0 ",2018年悬疑惊悚《皇家酒店谋杀案》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181224/57976.html
"日期：2018-12-22 21:01:25 
点击：0 ",2018年惊悚恐怖《月光光心慌慌》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181223/57972.html
"日期：2018-12-22 01:45:21 
点击：0 ",2018年悬疑喜剧《欢乐时光谋杀案》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181223/57971.html
"日期：2018-12-21 21:43:06 
点击：0 ",2018年剧情《女人之名/抗争天使》BD中字,https://www.dytt8.net/html/gndy/dyzz/20181222/57966.html
"日期：2018-12-21 21:40:37 
点击：0 ",2018年悬疑惊悚《黑暗迷宫》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20181222/57965.html
"日期：2018-12-20 23:18:49 
点击：0 ",2018年高分剧情动作《无双》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181221/57960.html
"日期：2018-12-20 11:19:21 
点击：0 ",2018年西部冒险《希斯特斯兄弟》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181221/57959.html
"日期：2018-12-19 23:23:57 
点击：0 ",2018年动作喜剧《憨豆特工3》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181220/57957.html
"日期：2018-12-18 21:24:48 
点击：0 ",2018年剧情《丽兹/裸爱杀机》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181219/57954.html
"日期：2018-12-18 20:22:19 
点击：0 ",2018年动作《保镖》BD英语中字,https://www.dytt8.net/html/gndy/dyzz/20181219/57953.html
"日期：2018-12-17 21:15:39 
点击：0 ",2018年高分获奖剧情《登月第一人》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181218/57951.html
"日期：2018-12-16 02:01:15 
点击：0 ",2018年动作《回溯者》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181217/57948.html
"日期：2018-12-15 20:35:12 
点击：0 ",2018年喜剧《李茶的姑妈》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20181216/57946.html
"日期：2018-12-13 11:04:38 
点击：0 ",2018年剧情《宝贝儿》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20181214/57941.html
"日期：2018-12-13 11:02:46 
点击：0 ",2018年喜剧《动物之家婚礼记》BD法语中字,https://www.dytt8.net/html/gndy/dyzz/20181214/57940.html
"日期：2018-12-13 01:12:12 
点击：0 ",2018年悬疑《一个小忙/失踪网红》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181213/57937.html
"日期：2018-12-12 11:36:49 
点击：0 ",2018年惊悚《河流如血》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181213/57936.html
"日期：2018-12-11 01:34:18 
点击：0 ",2018年高分喜剧恐怖《摄影机不要停！》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20181212/57931.html
"日期：2018-12-09 20:48:55 
点击：0 ",2018年剧情冒险《森林之子毛克利》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181210/57924.html
"日期：2018-12-09 15:37:20 
点击：0 ",2018年剧情爱情《你好，之华》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181209/57919.html
"日期：2018-12-07 01:24:00 
点击：0 ",2018年高分获奖剧情《阿拉姜色》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181208/57911.html
"日期：2018-12-06 20:50:21 
点击：0 ",2018年动画《昨日青空》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181207/57904.html
"日期：2018-12-06 20:48:16 
点击：0 ",2018年动作喜剧《胖子行动队》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20181207/57903.html
"日期：2018-12-06 18:46:08 
点击：0 ",2018年剧情《找到你/谜踪》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181206/57897.html
"日期：2018-12-05 23:45:44 
点击：0 ",2018年动画喜剧《雪怪大冒险》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181205/57895.html
"日期：2018-12-04 22:52:33 
点击：0 ",2018年恐怖动作《猖獗/尸杀帝国》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20181204/57893.html
"日期：2018-12-04 22:51:08 
点击：0 ",2018年悬疑《拉普拉斯的魔女》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20181204/57892.html
"日期：2018-12-01 22:30:24 
点击：0 ",2018年动作《影/荆州保卫战》HD国语中英双字,https://www.dytt8.net/html/gndy/dyzz/20181201/57861.html
"日期：2018-12-01 22:28:18 
点击：0 ",2018年惊悚剧情《嗝嗝老师》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181201/57860.html
"日期：2018-11-30 22:59:16 
点击：0 ",2018年科幻动作《毒液：致命守护者》HD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181130/57857.html
"日期：2018-11-30 23:19:04 
点击：0 ",2018年获奖传记喜剧《黑色党徒》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181130/57856.html
"日期：2018-11-30 15:09:25 
点击：0 ",2018年喜剧奇幻《滴答屋》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181130/57855.html
"日期：2018-11-29 22:49:14 
点击：0 ",2018年动作《功夫联盟》HD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20181129/57853.html
"日期：2018-11-29 22:47:19 
点击：0 ",2018年动作《孤狼之血》BD日语中字,https://www.dytt8.net/html/gndy/dyzz/20181129/57852.html
"日期：2018-11-28 21:35:32 
点击：0 ",2018年科幻动作《铁血战士》HD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181128/57850.html
"日期：2018-11-27 22:55:38 
点击：0 ",2018年剧情励志《兄弟班》BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20181128/57846.html
"日期：2018-11-26 23:51:31 
点击：0 ",2018年喜剧《拯救圣诞记》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181126/57842.html
"日期：2018-11-25 00:36:05 
点击：0 ",2018年高分获奖剧情《大象席地而坐》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181125/57831.html
"日期：2018-11-25 00:32:51 
点击：0 ",2018年悬疑惊悚《网络谜踪》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181125/57830.html
"日期：2018-11-24 16:12:12 
点击：0 ",2018年黄渤舒淇王宝强喜剧《一出好戏》BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181124/57827.html
"日期：2018-11-24 16:11:20 
点击：0 ",2018年高分剧情音乐《一个明星的诞生》BD韩版中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181124/57826.html
"日期：2018-11-23 21:37:47 
点击：0 ",2018年姜文彭于晏动作《邪不压正》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181123/57824.html
"日期：2018-11-22 23:34:08 
点击：0 ",2018年惊悚动作《薄荷杀手》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181122/57823.html
"日期：2018-11-22 23:29:27 
点击：0 ",2018年动作《反贪风暴3》BD国粤双语中字,https://www.dytt8.net/html/gndy/dyzz/20181122/57822.html
"日期：2018-11-22 18:53:27 
点击：0 ",2018年获奖动画《幸福路上》BD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181122/57821.html
"日期：2018-11-20 23:42:02 
点击：0 ",2018年西部片《巴斯特·斯克鲁格斯的歌谣》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181120/57817.html
"日期：2019-04-03 20:48:58 
点击：0 ",2018年动作喜剧《我的间谍前男友》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20181119/57812.html
"日期：2018-11-19 20:46:25 
点击：0 ",2018年科幻剧情《乔纳森》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181119/57811.html
"日期：2018-11-19 00:23:36 
点击：0 ",2018年纪录片《张艺谋和他的“影”》HD国语中字,https://www.dytt8.net/html/gndy/dyzz/20181119/57808.html
"日期：2018-11-18 20:57:01 
点击：0 ",2018年冒险《阿尔法：狼伴归途》BD国英双语双字阿尔法：狼伴归途,https://www.dytt8.net/html/gndy/dyzz/20181119/57807.html
"日期：2018-11-17 23:54:42 
点击：0 ",2018年动作《海军陆战队员6：近距离击杀》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181117/57805.html
"日期：2018-11-17 16:38:20 
点击：0 ",2018年喜剧《公主大对换》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181117/57804.html
"日期：2018-11-15 23:58:37 
点击：0 ",2018年高分动作《碟中谍6：全面瓦解》BD国英双语双字,https://www.dytt8.net/html/gndy/dyzz/20181116/57793.html
"日期：2018-11-15 23:59:21 
点击：0 ",2018年悬疑惊悚《小小陌生人》BD中英双字幕,https://www.dytt8.net/html/gndy/dyzz/20181115/57792.html
"日期：2018-11-14 22:33:04 
点击：0 ",2018年科幻动作《铁血战士》HD韩版中字,https://www.dytt8.net/html/gndy/dyzz/20181114/57791.html
"日期：2018-11-13 22:56:14 
点击：0 ",2018年悬疑《暗数杀人/黑数杀人》BD韩语中字,https://www.dytt8.net/html/gndy/dyzz/20181113/57780.html
